"SK_SNAPSHOT_DATE","REGION_KEY","MAKE_MODEL_DESCRIPTION","VARIANT","DERIVATIVE","FUEL_TYPE","TRANSMISSION_TYPE","BODY_TYPE","NUMBER_OF_DOORS","ENGINE_CC_SIZE","VEHICLE_SECTOR","YEAR_OF_REGISTRATION","MILEAGE","VEHICLE_PRICE"
"20100101","SC","ISUZU TROOPER","SUV (1999 - 2007)","3.0 TD Citation 5dr (7 seat)","Diesel","Manual","SUV","5","2999","4X4 Off Road Cars","2004","49963","6984"
"20100101","SC","ISUZU TROOPER","SUV (1998 - 1999)","3.0 Citation 5dr","Diesel","Manual","SUV","5","2999","4X4 Off Road Cars","2000","111387","2895"
"20100101","SC","ISUZU TROOPER","SUV (1998 - 1999)","3.0 Citation 5dr","Diesel","Manual","SUV","5","2999","4X4 Off Road Cars","2000","90272","3250"
"20100101","SC","ISUZU TROOPER","SUV (1998 - 1999)","3.0 Duty 5dr","Diesel","Manual","SUV","5","2999","4X4 Off Road Cars","1998","77800","2999"
"20100101","SC","ISUZU TROOPER","SUV (1987 - 1998)","3.2 V6 5dr","Petrol","Automatic","SUV","5","3165","4X4 Off Road Cars","2004","26664","5795"
"20100101","SC","JAGUAR S-TYPE","SALOON (1998 - 2004)","3.0 V6 4dr","Petrol","Automatic","Saloon","4","2967","Premium Large Cars","1999","107065","2995"
"20100101","SC","JAGUAR S-TYPE","SALOON (1998 - 2004)","3.0 V6 4dr","Petrol","Automatic","Saloon","4","2967","Premium Large Cars","2000","62000","3995"
"20100101","SC","JAGUAR S-TYPE","SALOON (1998 - 2004)","3.0 V6 4dr","Petrol","Manual","Saloon","4","2967","Premium Large Cars","1999","0","3990"
"20100101","SC","JAGUAR S-TYPE","SALOON (1998 - 2004)","3.0 V6 4dr","Petrol","Manual","Saloon","4","2967","Premium Large Cars","2001","95692","3295"
"20100101","SC","JAGUAR S-TYPE","SALOON (1998 - 2004)","3.0 V6 Sport 4dr","Petrol","Manual","Saloon","4","2967","Premium Large Cars","2001","127435","3595"
"20100101","SC","JAGUAR S-TYPE","SALOON (1998 - 2004)","2.5 V6 4dr","Petrol","Automatic","Saloon","4","2497","Premium Large Cars","2003","45000","8495"
"20100101","SC","JAGUAR S-TYPE","SALOON (1998 - 2004)","3.0 V6 Sport 4dr","Petrol","Manual","Saloon","4","2967","Premium Large Cars","2002","49000","7495"
"20100101","SC","JAGUAR S-TYPE","SALOON (1998 - 2004)","4.2 V8 SE 4dr","Petrol","Automatic","Saloon","4","4196","Premium Large Cars","2002","65000","6950"
"20100101","SC","JAGUAR SOVEREIGN","SALOON (1994 - 1997)","3.2 4dr Auto","Petrol","Automatic","Saloon","4","3239","Unknown","1994","91000","2495"
"20100101","SC","JAGUAR SOVEREIGN","SALOON (1986 - 1994)","4.0 Majestic 4dr","Petrol","Automatic","Saloon","4","3980","Unknown","1993","120000","995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D Classic 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2005","78000","7250"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D Classic 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2004","92001","5488"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D Classic 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2004","85000","5988"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D Classic 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2006","0","7995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D Classic 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2005","53000","7295"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D Classic 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2003","41000","5795"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D Classic 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2003","69274","4993"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D Classic 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2004","38350","6995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D Classic 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2006","49000","8990"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D SE 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2006","0","10450"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D SE 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2004","34000","8300"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D SE 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2004","74845","6495"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D SE 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2003","75000","6995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D SE 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2004","48000","8995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D SE 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2006","35812","10195"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D SE 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2005","52812","9990"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.0 D SE 4dr","Diesel","Manual","Saloon","4","1998","Premium Upper Medium Cars","2007","21813","13495"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 Classic 4dr","Petrol","Automatic","Saloon","4","2099","Premium Upper Medium Cars","2003","41000","5795"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 Classic 4dr","Petrol","Automatic","Saloon","4","2099","Premium Upper Medium Cars","2003","79000","4980"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 Classic 4dr","Petrol","Automatic","Saloon","4","2099","Premium Upper Medium Cars","2003","81000","4995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 Classic 4dr","Petrol","Automatic","Saloon","4","2099","Premium Upper Medium Cars","2002","72000","5595"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 Classic 4dr","Petrol","Manual","Saloon","4","2099","Premium Upper Medium Cars","2003","88000","3995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 Classic 4dr","Petrol","Manual","Saloon","4","2099","Premium Upper Medium Cars","2002","48000","4985"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 Classic 4dr","Petrol","Manual","Saloon","4","2099","Premium Upper Medium Cars","2003","82000","3985"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 Classic 4dr","Petrol","Manual","Saloon","4","2099","Premium Upper Medium Cars","2003","54000","5990"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 Classic 4dr","Petrol","Manual","Saloon","4","2099","Premium Upper Medium Cars","2002","42216","4995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 Classic 4dr","Petrol","Manual","Saloon","4","2099","Premium Upper Medium Cars","2003","0","3995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 Classic 4dr","Petrol","Manual","Saloon","4","2099","Premium Upper Medium Cars","2002","71405","3995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 V6 SE 4dr","Petrol","Automatic","Saloon","4","2099","Premium Upper Medium Cars","2002","99000","3995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 V6 SE 4dr","Petrol","Automatic","Saloon","4","2099","Premium Upper Medium Cars","2004","93000","5990"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 V6 SE 4dr","Petrol","Automatic","Saloon","4","2099","Premium Upper Medium Cars","2005","40254","9990"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 V6 SE 4dr","Petrol","Automatic","Saloon","4","2099","Premium Upper Medium Cars","2005","91000","7290"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 V6 SE 4dr","Petrol","Automatic","Saloon","4","2099","Premium Upper Medium Cars","2004","53599","6995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 V6 SE 4dr","Petrol","Automatic","Saloon","4","2099","Premium Upper Medium Cars","2003","40000","6990"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 V6 SE 4dr","Petrol","Manual","Saloon","4","2099","Premium Upper Medium Cars","2002","74685","3995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 V6 SE 4dr","Petrol","Manual","Saloon","4","2099","Premium Upper Medium Cars","2003","37000","5395"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.1 V6 Sport 4dr","Petrol","Automatic","Saloon","4","2099","Premium Upper Medium Cars","2002","68000","5990"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 4dr","Petrol","Manual","Saloon","4","2495","Premium Upper Medium Cars","2002","45000","5995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 4dr","Petrol","Manual","Saloon","4","2495","Premium Upper Medium Cars","2001","64723","4199"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 4dr","Petrol","Manual","Saloon","4","2495","Premium Upper Medium Cars","2001","67000","3995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 SE 4dr","Petrol","Automatic","Saloon","4","2495","Premium Upper Medium Cars","2004","42000","5900"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 SE 4dr","Petrol","Automatic","Saloon","4","2495","Premium Upper Medium Cars","2003","46000","7495"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 SE 4dr","Petrol","Automatic","Saloon","4","2495","Premium Upper Medium Cars","2003","47000","5995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 SE 4dr","Petrol","Automatic","Saloon","4","2495","Premium Upper Medium Cars","2005","28404","8995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 SE 4dr","Petrol","Automatic","Saloon","4","2495","Premium Upper Medium Cars","2001","78000","4490"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 SE 4dr","Petrol","Manual","Saloon","4","2495","Premium Upper Medium Cars","2002","72675","3995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 SE 4dr","Petrol","Manual","Saloon","4","2495","Premium Upper Medium Cars","2002","43000","4850"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 SE 4dr","Petrol","Manual","Saloon","4","2495","Premium Upper Medium Cars","2004","76000","5195"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 Sport 4dr","Petrol","Manual","Saloon","4","2495","Premium Upper Medium Cars","2004","0","5995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 Sport 4dr","Petrol","Manual","Saloon","4","2495","Premium Upper Medium Cars","2003","69000","5995"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 Sport 4dr","Petrol","Manual","Saloon","4","2495","Premium Upper Medium Cars","2003","0","4395"
"20100101","SC","JAGUAR X-TYPE","SALOON (2001 - 2008)","2.5 V6 Sport 4dr","Petrol","Manual","Saloon","4","2495","Premium Upper Medium Cars","2001","44040","4595"
"20100101","SC","JAGUAR XJ","SALOON (2003 - 2008)","3.0 XJ6 SE 4dr","Petrol","Automatic","Saloon","4","2967","Luxury Saloon Cars","2005","77000","12995"
"20100101","SC","JAGUAR XJ","SALOON (2003 - 2008)","3.0 XJ6 SE 4dr","Petrol","Automatic","Saloon","4","2967","Luxury Saloon Cars","2003","49000","8495"
"20100101","SC","JAGUAR XJ","SALOON (2003 - 2008)","3.0 XJ6 SE 4dr","Petrol","Automatic","Saloon","4","2967","Luxury Saloon Cars","2004","60000","9495"
"20100101","SC","JAGUAR XJ","SALOON (2003 - 2008)","3.0 XJ6 Sport 4dr","Petrol","Automatic","Saloon","4","2967","Luxury Saloon Cars","2003","63000","10995"
"20100101","SC","JAGUAR XJ","SALOON (2003 - 2008)","3.0 XJ6 Sport 4dr","Petrol","Automatic","Saloon","4","2967","Luxury Saloon Cars","2003","73297","9894"
"20100101","SC","JAGUAR XJ","SALOON (2003 - 2008)","3.0 XJ6 Sport 4dr","Petrol","Automatic","Saloon","4","2967","Luxury Saloon Cars","2003","63000","9995"
"20100101","SC","JEEP CHEROKEE","SUV (2001 - 2004)","2.4 Sport Station Wagon 5dr","Petrol","Manual","SUV","5","2429","4X4 Off Road Cars","2002","69000","3975"
"20100101","SC","JEEP CHEROKEE","SUV (1995 - 2001)","2.5 TD Station Wagon 5dr","Diesel","Manual","SUV","5","2499","4X4 Off Road Cars","2000","117000","1495"
"20100101","SC","JEEP CHEROKEE","SUV (2001 - 2004)","2.5 CRD Limited Station Wagon 5dr","Diesel","Manual","SUV","5","2499","4X4 Off Road Cars","2002","79928","4495"
"20100101","SC","JEEP CHEROKEE","SUV (2001 - 2004)","2.5 CRD Limited Station Wagon 5dr","Diesel","Manual","SUV","5","2499","4X4 Off Road Cars","2002","104179","3000"
"20100101","SC","JEEP CHEROKEE","SUV (2001 - 2004)","2.5 CRD Sport Station Wagon 5dr","Diesel","Manual","SUV","5","2499","4X4 Off Road Cars","2002","25000","4100"
"20100101","SC","JEEP CHEROKEE","SUV (2001 - 2004)","2.5 CRD Sport Station Wagon 5dr","Diesel","Manual","SUV","5","2499","4X4 Off Road Cars","2004","56945","6495"
"20100101","SC","JEEP CHEROKEE","SUV (2001 - 2004)","2.5 CRD Sport Station Wagon 5dr","Diesel","Manual","SUV","5","2499","4X4 Off Road Cars","2003","0","4990"
"20100101","SC","JEEP GRAND CHEROKEE","SW (1994 - 1999)","4.0 Limited 5dr Auto","Petrol","Automatic","4x4","5","3960","Unknown","1999","113000","1788"
"20100101","SC","JEEP GRAND CHEROKEE","SW (1994 - 1999)","4.0 Orvis 5dr Auto","Petrol","Automatic","4x4","5","3960","Unknown","1999","76000","2500"
"20100101","SC","JEEP GRAND CHEROKEE","SUV (1999 - 2006)","4.0 Limited Station Wagon 5dr","Petrol","Automatic","SUV","5","3956","4X4 Off Road Cars","2001","0","2575"
"20100101","SC","JEEP GRAND CHEROKEE","SUV (1999 - 2006)","4.7 V8 Limited Station Wagon 5dr","Petrol","Automatic","SUV","5","4701","4X4 Off Road Cars","2001","74000","5500"
"20100101","SC","JEEP GRAND CHEROKEE","SUV (1999 - 2006)","2.7 CRD Limited Station Wagon 5dr","Diesel","Automatic","SUV","5","2685","4X4 Off Road Cars","2005","40000","9995"
"20100101","SC","JEEP GRAND CHEROKEE","SUV (1999 - 2006)","2.7 CRD Limited Station Wagon 5dr","Diesel","Automatic","SUV","5","2685","4X4 Off Road Cars","2002","96000","4988"
"20100101","SC","JEEP GRAND CHEROKEE","SUV (1999 - 2006)","2.7 CRD Limited Station Wagon 5dr","Diesel","Automatic","SUV","5","2685","4X4 Off Road Cars","2002","0","6995"
"20100101","SC","JEEP GRAND CHEROKEE","SUV (1999 - 2006)","3.1 TD Limited Station Wagon 5dr","Diesel","Automatic","SUV","5","3125","4X4 Off Road Cars","2001","53000","5690"
"20100101","SC","JEEP GRAND CHEROKEE","SUV (1999 - 2006)","3.1 TD Limited Station Wagon 5dr","Diesel","Automatic","SUV","5","3125","4X4 Off Road Cars","2001","0","4995"
"20100101","SC","KIA CARENS","MPV (2000 - 2002)","1.8 SX 5dr (5 seat)","Petrol","Manual","MPV","5","1793","Compact MPVs","2002","62371","2495"
"20100101","SC","KIA CARENS","MPV (2002 - 2006)","1.8 LX 5dr","Petrol","Manual","MPV","5","1794","Compact MPVs","2003","10131","1950"
"20100101","SC","KIA RIO","HATCHBACK (2001 - 2003)","1.3 LX 5dr","Petrol","Manual","Hatchback","5","1343","Supermini Cars","2003","0","2675"
"20100101","SC","KIA RIO","HATCHBACK (2001 - 2003)","1.3 LX 5dr","Petrol","Manual","Hatchback","5","1343","Supermini Cars","2004","52000","1850"
"20100101","SC","KIA RIO","HATCHBACK (2001 - 2003)","1.3 LX 5dr","Petrol","Manual","Hatchback","5","1343","Supermini Cars","2002","70000","1595"
"20100101","SC","KIA RIO","HATCHBACK (2001 - 2003)","1.5 SE 5dr","Petrol","Manual","Hatchback","5","1493","Supermini Cars","2001","42400","2495"
"20100101","SC","KIA RIO","HATCHBACK (2001 - 2003)","1.5 SE 5dr","Petrol","Manual","Hatchback","5","1493","Supermini Cars","2002","62382","1750"
"20100101","SC","KIA RIO","HATCHBACK (2003 - 2005)","1.3 Ice 5dr","Petrol","Manual","Hatchback","5","1343","Supermini Cars","2003","47102","2491"
"20100101","SC","KIA SEDONA","MPV (1999 - 2001)","2.9 TD S 5dr","Diesel","Manual","MPV","5","2902","Multi Purpose Vehicle","2000","90014","2300"
"20100101","SC","KIA SEDONA","MPV (2001 - 2006)","2.9 CRDi L 5dr","Diesel","Automatic","MPV","5","2902","Multi Purpose Vehicle","2006","16988","7495"
"20100101","SC","KIA SEDONA","MPV (2001 - 2006)","2.9 CRDi L 5dr","Diesel","Automatic","MPV","5","2902","Multi Purpose Vehicle","2005","39000","7999"
"20100101","SC","KIA SEDONA","MPV (2001 - 2006)","2.9 CRDi L 5dr","Diesel","Manual","MPV","5","2902","Multi Purpose Vehicle","2004","35000","4495"
"20100101","SC","KIA SEDONA","MPV (2001 - 2006)","2.9 CRDi L 5dr","Diesel","Manual","MPV","5","2902","Multi Purpose Vehicle","2002","76000","4490"
"20100101","SC","KIA SEDONA","MPV (2001 - 2006)","2.9 CRDi L 5dr","Diesel","Manual","MPV","5","2902","Multi Purpose Vehicle","2005","69000","6490"
"20100101","SC","KIA SEDONA","MPV (2001 - 2006)","2.9 CRDi SE 5dr","Diesel","Manual","MPV","5","2902","Multi Purpose Vehicle","2002","86622","3995"
"20100101","SC","KIA SEDONA","MPV (2001 - 2006)","2.9 CRDi SE 5dr","Diesel","Manual","MPV","5","2902","Multi Purpose Vehicle","2005","75000","5795"
"20100101","SC","KIA SEDONA","MPV (2001 - 2006)","2.9 CRDi SE 5dr","Diesel","Manual","MPV","5","2902","Multi Purpose Vehicle","2005","45000","7495"
"20100101","SC","KIA SORENTO","DIESEL SW (2003 - 2006)","2.5 CRDi XS 5dr Auto","Diesel","Automatic","4x4","5","2497","Unknown","2003","60100","7495"
"20100101","SC","KIA SORENTO","DIESEL SW (2003 - 2006)","2.5 CRDi XS 5dr Auto","Diesel","Automatic","4x4","5","2497","Unknown","2003","44313","7495"
"20100101","SC","KIA SORENTO","DIESEL SW (2003 - 2006)","2.5 CRDi XS 5dr Auto","Diesel","Automatic","4x4","5","2497","Unknown","2004","66294","7350"
"20100101","SC","KIA SORENTO","SUV (2003 - 2007)","2.5 CRDi XS 5dr","Diesel","Manual","SUV","5","2497","4X4 Off Road Cars","2006","43800","10995"
"20100101","SC","KIA SPORTAGE","SUV (1995 - 2003)","2.0 GLX 5dr","Petrol","Manual","SUV","5","1998","4X4 Lifestyle Cars","1998","76000","1495"
"20100101","SC","KIA SPORTAGE","SUV (1995 - 2003)","2.0 GSX 5dr","Petrol","Manual","SUV","5","1998","4X4 Lifestyle Cars","2000","0","1995"
"20100101","SC","KIA SPORTAGE","SUV (1995 - 2003)","2.0 S 5dr","Petrol","Manual","SUV","5","1998","4X4 Lifestyle Cars","2000","70000","1275"
"20100101","SC","KIA SPORTAGE","SUV (1995 - 2003)","2.0 XSE 5dr","Petrol","Manual","SUV","5","1998","4X4 Lifestyle Cars","2003","51000","2988"
"20100101","SC","LAND ROVER DISCOVERY","SUV (1989 - 1998)","2.5 Tdi XS 5dr","Diesel","Manual","SUV","5","2495","Premium 4X4 SUV","1995","0","2488"
"20100101","SC","LAND ROVER DISCOVERY 2","SUV (1998 - 2004)","2.5 Td5 Adventurer 5dr","Diesel","Manual","SUV","5","2495","Premium 4X4 SUV","2001","56000","9850"
"20100101","SC","LAND ROVER DISCOVERY 2","SUV (1998 - 2004)","2.5 Td5 Adventurer 5dr","Diesel","Manual","SUV","5","2495","Premium 4X4 SUV","2002","0","5995"
"20100101","SC","LAND ROVER DISCOVERY","DIESEL SW (1998 - 2004)","2.5 Td5 ES 5 seat 5dr","Diesel","Manual","4x4","5","2495","Unknown","2002","42322","8989"
"20100101","SC","LAND ROVER DISCOVERY","DIESEL SW (1998 - 2004)","2.5 Td5 ES 5 seat 5dr","Diesel","Manual","4x4","5","2495","Unknown","2003","83000","8988"
"20100101","SC","LAND ROVER DISCOVERY","DIESEL SW (1998 - 2004)","2.5 Td5 ES 7 seat 5dr Auto","Diesel","Automatic","4x4","5","2495","Unknown","2003","77000","9980"
"20100101","SC","LAND ROVER DISCOVERY 2","SUV (1998 - 2004)","2.5 Td5 GS 5dr (5 seat)","Diesel","Automatic","SUV","5","2495","Premium 4X4 SUV","2001","71000","4588"
"20100101","SC","LAND ROVER DISCOVERY 2","SUV (1998 - 2004)","2.5 Td5 GS 5dr (5 seat)","Diesel","Manual","SUV","5","2495","Premium 4X4 SUV","2003","85000","8994"
"20100101","SC","LAND ROVER DISCOVERY 2","SUV (1998 - 2004)","2.5 Td5 GS 5dr (7 seat)","Diesel","Automatic","SUV","5","2495","Premium 4X4 SUV","2001","68435","6950"
"20100101","SC","LAND ROVER DISCOVERY 2","SUV (1998 - 2004)","2.5 Td5 GS 5dr (7 seat)","Diesel","Automatic","SUV","5","2495","Premium 4X4 SUV","2003","55827","8995"
"20100101","SC","LAND ROVER DISCOVERY 2","SUV (1998 - 2004)","2.5 Td5 GS 5dr (7 seat)","Diesel","Automatic","SUV","5","2495","Premium 4X4 SUV","2003","83000","7990"
"20100101","SC","LAND ROVER DISCOVERY 2","SUV (1998 - 2004)","2.5 Td5 5dr (7 seat)","Diesel","Manual","SUV","5","2495","Premium 4X4 SUV","2003","67000","8775"
"20100101","SC","LAND ROVER DISCOVERY 2","SUV (1998 - 2004)","2.5 Td5 XS 5dr (7 seat)","Diesel","Manual","SUV","5","2495","Premium 4X4 SUV","2002","85979","7999"
"20100101","SC","LAND ROVER DISCOVERY","DIESEL SW (1998 - 2004)","2.5 Td5 XS 7 seat 5dr","Diesel","Manual","4x4","5","2495","Unknown","2003","66000","8988"
"20100101","SC","LAND ROVER DISCOVERY 2","SUV (1998 - 2004)","4.0 V8i ES 5dr (7 seat)","Petrol","Manual","SUV","5","3950","Premium 4X4 SUV","1999","100","3479"
"20100101","SC","LAND ROVER DISCOVERY 2","SUV (1998 - 2004)","4.0 V8i ES 5dr (7 seat)","Petrol","Automatic","SUV","5","3950","Premium 4X4 SUV","2003","83000","7995"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","2.0 Td4 ES 5dr","Diesel","Automatic","SUV","5","1951","4X4 Lifestyle Cars","2001","86000","4650"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","2.0 Td4 ES 5dr","Diesel","Manual","SUV","5","1951","4X4 Lifestyle Cars","2002","0","4000"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","2.0 Td4 GS Hard Top 3dr","Diesel","Automatic","SUV","3","1951","4X4 Lifestyle Cars","2001","55000","3995"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","2.0 Td4 GS 5dr","Diesel","Automatic","SUV","5","1951","4X4 Lifestyle Cars","2002","60500","4999"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","2.0 Td4 5dr","Diesel","Manual","SUV","5","1951","4X4 Lifestyle Cars","2000","0","2795"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","2.0 Td4 5dr","Diesel","Manual","SUV","5","1951","4X4 Lifestyle Cars","2001","0","2995"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","2.0 Td4 5dr","Diesel","Manual","SUV","5","1951","4X4 Lifestyle Cars","2003","75000","4450"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","2.0 Td4 Kalahari 5dr","Diesel","Manual","SUV","5","1951","4X4 Lifestyle Cars","2003","50000","5985"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","2.0 Td4 Kalahari 5dr","Diesel","Manual","SUV","5","1951","4X4 Lifestyle Cars","2003","47900","6995"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","2.0 Td4 Serengeti Hard Top 3dr","Diesel","Manual","SUV","3","1951","4X4 Lifestyle Cars","2003","0","4695"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","1.8 ES Hard Top 3dr","Petrol","Manual","SUV","3","1796","4X4 Lifestyle Cars","2002","74357","3795"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","1.8 ES 5dr","Petrol","Manual","SUV","5","1796","4X4 Lifestyle Cars","2001","67090","3487"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","1.8 ES 5dr","Petrol","Manual","SUV","5","1796","4X4 Lifestyle Cars","2003","57422","4895"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","1.8 ES 5dr","Petrol","Manual","SUV","5","1796","4X4 Lifestyle Cars","2001","62955","3495"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","1.8 ES 5dr","Petrol","Manual","SUV","5","1796","4X4 Lifestyle Cars","2001","0","2995"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","1.8 GS 5dr","Petrol","Manual","SUV","5","1796","4X4 Lifestyle Cars","2000","55000","2999"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","1.8 GS 5dr","Petrol","Manual","SUV","5","1796","4X4 Lifestyle Cars","2001","61000","3695"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","1.8 GS 5dr","Petrol","Manual","SUV","5","1796","4X4 Lifestyle Cars","2001","99000","2200"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","1.8 GS 5dr","Petrol","Manual","SUV","5","1796","4X4 Lifestyle Cars","2001","0","3495"
"20100101","SC","LAND ROVER FREELANDER","CONVERTIBLE (1997 - 2003)","1.8 i Soft Top 3dr","Petrol","Manual","Convertible","3","1796","4X4 Lifestyle Cars","2000","69669","2257"
"20100101","SC","LAND ROVER FREELANDER","CONVERTIBLE (1997 - 2003)","1.8 i Soft Top 3dr","Petrol","Manual","Convertible","3","1796","4X4 Lifestyle Cars","2003","85000","3995"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","1.8 Kalahari 5dr","Petrol","Manual","SUV","5","1796","4X4 Lifestyle Cars","2003","55000","4795"
"20100101","SC","LAND ROVER FREELANDER","SUV (1997 - 2003)","1.8 S Hard Top 3dr","Petrol","Manual","SUV","3","1796","4X4 Lifestyle Cars","2003","84000","2695"
